sentence_id,article_id,publisher,sentence_text,gpt_focus,gpt_type,gpt_tone,focus,type,tone
ac33dec387307c421f2289afeb9afd6c,1eaf2ad9e78d902707a34057a6c8a111,nytimes,"’”He added, “I pay these guys a lot of money.",republican,quote,neutral,republican,quote,neutral
5f897dcabc5ca08c9889aefdbaedc75e,1eaf2ad9e78d902707a34057a6c8a111,nytimes,Can you believe it?”,republican,quote,neutral,republican,quote,neutral
7127e0db28870c85bea250e130c49b6d,1eaf2ad9e78d902707a34057a6c8a111,nytimes,"But then he told the audience not to worry, for he had stood up to the grown-ups on his payroll.",republican,borderline,positive,republican,borderline,positive
f2500dc39350229f9cb62fbb9de33249,1eaf2ad9e78d902707a34057a6c8a111,nytimes,"“I said, ‘Well, I’m going to do it.",republican,quote,neutral,republican,quote,neutral
bda11eae62a65ec30c50f0f684d97d5a,1eaf2ad9e78d902707a34057a6c8a111,nytimes,"Whether the women like it or not, I’m going to protect them.",republican,quote,neutral,republican,quote,neutral
483c195d5fb77a90a2ebe53f7e8d46a4,1eaf2ad9e78d902707a34057a6c8a111,nytimes,"’”Since the beginning of Mr. Trump’s political rise, this sort of flourish has been a feature of his political oratory.",republican,quote,neutral,republican,quote,neutral
a100598faea0cbd3de5611b8a02156d1,1eaf2ad9e78d902707a34057a6c8a111,nytimes,"He builds up to something he is parently not supposed to say, delighting his crowds when he says it anyway.",republican,fact,neutral,republican,fact,neutral
2420ebf93fecae2c878a136cc1fa4c3f,1eaf2ad9e78d902707a34057a6c8a111,nytimes,"His own staff often functions as the straw man in these scenarios, the overly cautious and overpaid stiffs he is defying in order to keep it real at all times.",republican,opinion,neutral,republican,borderline,neutral
0f2f352116b7c3baae579aee39869945,1eaf2ad9e78d902707a34057a6c8a111,nytimes,Mr. Trump did become president by ignoring the advice of political hacks and doing whatever his gut told him to.,republican,fact,neutral,republican,borderline,neutral
30f8ef6fcbc214ddd011e690bfa1a020,1eaf2ad9e78d902707a34057a6c8a111,nytimes,"But nearly a decade later, what he presents as acts of untamed spontaneity are often actually quite deliberate.",republican,opinion,neutral,republican,opinion,neutral
d7a5d9857f0ee39b4dbca7099397a091,1eaf2ad9e78d902707a34057a6c8a111,nytimes,It’s all part of the routine by now.,republican,opinion,neutral,republican,opinion,neutral
b59937d780e377d73f5ce52d28bfdb0a,1eaf2ad9e78d902707a34057a6c8a111,nytimes,"And yet, this ability to convey that he is doing or saying something daring or novel even when he is not remains part of his peal with some voters.",republican,opinion,neutral,republican,opinion,neutral
16664aae94708932bb44864b768cdf54,1eaf2ad9e78d902707a34057a6c8a111,nytimes,The Wisconsin rally wasn’t even the first time he acted out that particular bit.,republican,fact,neutral,republican,fact,neutral
7dcf02f3322c4a1f742bca95bbc235e5,1eaf2ad9e78d902707a34057a6c8a111,nytimes,"Two nights earlier, he was in Atlanta, pretending to go off the same script: “I think it’s fine to say I will protect the women of this country,” he said.",republican,quote,neutral,republican,quote,neutral
891263dcc9659d9db7eacb39b99c80c3,1eaf2ad9e78d902707a34057a6c8a111,nytimes,"“They said, ‘Please, sir.",republican,quote,neutral,republican,quote,neutral
41e6c2dca19dc060ea60e3acdea69838,1eaf2ad9e78d902707a34057a6c8a111,nytimes,Please don’t say that.,republican,quote,neutral,republican,quote,neutral
e764794d5fa74d3a0aed5e7d7334f5c5,1eaf2ad9e78d902707a34057a6c8a111,nytimes,’”Keep Up With the 2024 ElectionThe presidential election is 5 days away.,neither,quote,neutral,neither,other,neutral
eae701bb14fffa63d17daf361eb923cd,1eaf2ad9e78d902707a34057a6c8a111,nytimes,Here’s our guide to the run-up to Election Day.,neither,fact,neutral,neither,other,neutral
5655949f55c00cc6e840ae5c98f1ab24,1eaf2ad9e78d902707a34057a6c8a111,nytimes,On Politics Newsletter.,neither,other,neutral,neither,other,neutral
cce7bdd00164c2c10e372296ed6daf56,1eaf2ad9e78d902707a34057a6c8a111,nytimes,Get the latest news and analysis on the 2024 election sent to .,neither,other,neutral,neither,other,neutral
8d2776f0e4438a02d31875246c6ddb31,1eaf2ad9e78d902707a34057a6c8a111,nytimes,Sign up here.,neither,other,neutral,neither,other,neutral
47cb610b5c4ed053e4c0129fbdc9fce8,1eaf2ad9e78d902707a34057a6c8a111,nytimes,"Earlier this month, in the middle of a well-worn riff about Vice President Kamala Harris’s intellect, he said: “Somebody said to me, one of my people, a nice person, staff person, said, ‘Sir, please don’t call her dumb.",republican,quote,neutral,both,quote,neutral
6fb42518c6bfb6023b989f8bfe40eb8e,1eaf2ad9e78d902707a34057a6c8a111,nytimes,The women won’t like it.’”,republican,quote,neutral,republican,quote,neutral
3835af9cff9dda2081a3c687d5fde2ca,1eaf2ad9e78d902707a34057a6c8a111,nytimes,"On Thursday, in New Mexico, he called Ms. Harris “dumb as a rock” and said “I shouldn’t say this about an opponent, but I have to.",republican,fact,neutral,both,quote,neutral
799187f3e7f609525161b979eaf8295e,1eaf2ad9e78d902707a34057a6c8a111,nytimes,"”He has done impressions of his staff begging him not to insult people’s looks, before insulting their looks.",republican,quote,neutral,republican,quote,neutral
d8ba5418f016a1e23868f1a1328a0f39,1eaf2ad9e78d902707a34057a6c8a111,nytimes,"He regularly performs an imitation of the pastor Franklin Graham advising him not to use foul language, before using foul language.",republican,fact,neutral,republican,fact,neutral
e751eb9a8bc8cd78e54693375e98d3a4,1eaf2ad9e78d902707a34057a6c8a111,nytimes,"During the Republican primaries, he bragged, parently against the wishes of his staff, about how beloved he was in Iowa, while he was in Iowa: “My guys say, ‘Please, sir, don’t take it for granted that you’re going to win Iowa.",republican,quote,neutral,republican,quote,neutral
417e0c207dad3f0585e14a376eb4d978,1eaf2ad9e78d902707a34057a6c8a111,nytimes,It doesn’t sound good.,republican,quote,neutral,republican,quote,neutral
e94102c27b6bfc67bc28cfe810092239,1eaf2ad9e78d902707a34057a6c8a111,nytimes,’”Rehearsed transgressions.,republican,quote,neutral,republican,quote,neutral
98519029329048f84f267e7f88c2208e,1eaf2ad9e78d902707a34057a6c8a111,nytimes,They serve all kinds of purposes.,republican,opinion,neutral,republican,quote,neutral
a3ceee23be83ca0dc947c53379b82a50,1eaf2ad9e78d902707a34057a6c8a111,nytimes,"His adversaries and the news media often taken the bait he lays out for them, reliably erupting in outrage right on cue.",republican,opinion,neutral,republican,opinion,neutral
3d29cbd90f4751f51d77abcf8b3d5359,1eaf2ad9e78d902707a34057a6c8a111,nytimes,Which only amplifies the pleasure his audiences get out of such remarks.,republican,opinion,neutral,republican,opinion,neutral
569ba2fa50b4c4ccf945342bbba1930c,1eaf2ad9e78d902707a34057a6c8a111,nytimes,The “I’m not supposed to say this” shtick also reinforces the bond between Mr. Trump and his audience by making them feel as though there’s nothing he won’t share with them about the wild ride they’re on together.,republican,opinion,neutral,republican,opinion,neutral
0e8a72ab12e18c4a2534f6fe68027057,1eaf2ad9e78d902707a34057a6c8a111,nytimes,He told the people of New Mexico that his very presence before them on Thursday afternoon was itself an act of defiance.,republican,fact,neutral,republican,fact,neutral
536e40fbbe5ecdf7438e47eaec0b6f84,1eaf2ad9e78d902707a34057a6c8a111,nytimes,"He said people told him not to come, that he couldn’t win there.",republican,quote,neutral,republican,quote,neutral
eafc1c0bca93f3dbd71b1e71c6200e18,1eaf2ad9e78d902707a34057a6c8a111,nytimes,"And yet, there he was.",republican,fact,neutral,republican,fact,neutral
38781934415233b42062d47351d2ce83,1eaf2ad9e78d902707a34057a6c8a111,nytimes,"Lately, he has been firing up his crowds with a new bit of practiced rebellion.",republican,fact,neutral,republican,fact,neutral
1ed7310902210c6b6773533adb9794e9,1eaf2ad9e78d902707a34057a6c8a111,nytimes,"He says he’s not supposed to boast about early voting numbers, but then says it’s looking really good.",republican,quote,neutral,republican,quote,neutral
0e6864f50473a3ea6d64d75392dfac49,1eaf2ad9e78d902707a34057a6c8a111,nytimes,"“I’m not supposed to say this,” he said in Michigan the other day before saying “we're sort of way up.”",republican,quote,neutral,republican,quote,neutral
15703d6a510aa9638fc84f4227546c39,1eaf2ad9e78d902707a34057a6c8a111,nytimes,(The data suggests a race that is historically close; Mr. Trump has already begun to foment doubts that the results can be trusted.),republican,fact,neutral,republican,fact,neutral
b9da6710c452f614340ba543639fdfd9,1eaf2ad9e78d902707a34057a6c8a111,nytimes,"Two days earlier, he was onstage in Las Vegas.",republican,fact,neutral,republican,fact,neutral
255df22df3f3cec565c130cf835825c1,1eaf2ad9e78d902707a34057a6c8a111,nytimes,"“Look, I’m not supposed to say it,” he said, “but we are leading by so much.",republican,quote,neutral,republican,quote,neutral
10f3147ecbfaae56bed73bf6cc0038b9,1eaf2ad9e78d902707a34057a6c8a111,nytimes,”Michael Gold contributed reporting.SKIP ADVERTISEMENT,neither,quote,neutral,neither,other,neutral
9235c6c908e557d6bca1a5a5b3a1b755,217cdceb4f35039978dde94cb28712ca,apnews,BEIRUT () —,neither,other,neutral,neither,other,neutral
15f937763c30880da39609a5e4d28ed3,217cdceb4f35039978dde94cb28712ca,apnews,"Two back-to-back strikes in Beirut and Tehran, both attributed to Israel and targeting high-ranking figures in Hamas and Hezbollah, have left Hezbollah and Iran in a quandary.",neither,fact,neutral,neither,fact,neutral
1099ab94561eefb331a13444db079232,217cdceb4f35039978dde94cb28712ca,apnews,"Analysts agree that both strikes hit too close to home to pass without a response, and were serious security breaches for Iran and Hezbollah.",neither,fact,neutral,neither,fact,neutral
b7bc74aadba369badec696a382bed385,217cdceb4f35039978dde94cb28712ca,apnews,Calibrating that response to restore deterrence without sparking an even more damaging escalation may be the most delicate balancing act in nearly a year of teetering on the brink of a regional war.,neither,borderline,neutral,neither,borderline,neutral
d4095f224cddd75430ff77fc6f1c2afd,217cdceb4f35039978dde94cb28712ca,apnews,"Tuesday’s rare strike in Beirut’s southern suburbs killed a top Hezbollah commander who Israel says was responsible for a missile strike on a soccer field in the town of Majdal Shams in the Israeli-annexed Golan Heights, killing 12 children and teenagers.",neither,fact,negative,neither,fact,negative
efa0e9e8d6a5b87c80a237af20507b46,217cdceb4f35039978dde94cb28712ca,apnews,Hezbollah has denied responsibility for the attack.,neither,fact,neutral,neither,fact,neutral
b276931610aa7f65e3390a13c6eb2a10,217cdceb4f35039978dde94cb28712ca,apnews,"While the target of the strike in Beirut was a military figure, it hit a densely populated urban neighborhood on the outskirts of the cital where Hezbollah has many of its offices, killing at least five civilians — three women and two children — and wounding dozens more.",neither,fact,negative,neither,fact,negative
16aba569624077c99cc191f869c2bdb7,217cdceb4f35039978dde94cb28712ca,apnews,"Less than 12 hours later, the Palestinian militant group Hamas — a Hezbollah ally also backed by Iran — announced that the chief of its political bureau, Ismail Haniyeh, had been killed in an Israeli airstrike in Tehran, where he was attending the inauguration of the new Iranian president.",neither,fact,neutral,neither,fact,neutral
8ee3625f898d1bfa7bfedcb264522cb1,217cdceb4f35039978dde94cb28712ca,apnews,"Israel has neither claimed nor denied responsibility for that strike, which comes nearly 10 months into the brutal war in Gaza sparked by Hamas’ deadly Oct. 7 attack on Israel.",neither,fact,neutral,neither,fact,neutral
af078c1b3bed68f98b22fcacc1de285a,217cdceb4f35039978dde94cb28712ca,apnews,It also coincides with another push by mediators to close a cease-fire and hostage-exchange deal.,neither,fact,neutral,neither,fact,neutral
215c67e768867d952decfe247d0ecaf3,217cdceb4f35039978dde94cb28712ca,apnews,"Haniyeh’s assassination left Iran’s new president, the reformist politician and heart surgeon Masoud Pezeshkian, facing a major crisis within hours of taking office.",neither,fact,negative,neither,fact,negative
69e890ac26f56d7c13a20a4d88a11d0c,217cdceb4f35039978dde94cb28712ca,apnews,"The decision on how to retaliate will fall to Iran’s national security council, of which the president is the chief, although in practice the country’s supreme leader, Ayatollah Ali Khamenei, has the final say.",neither,fact,neutral,neither,fact,neutral
c39466404682078063561b9ab3113fdc,217cdceb4f35039978dde94cb28712ca,apnews,"Analysts said both Hezbollah and Iran will feel compelled to retaliate, but their calculations differ.",neither,fact,neutral,neither,fact,neutral
64ef24cceeccba7d444605d1fa51200b,217cdceb4f35039978dde94cb28712ca,apnews,"Mohanad Hage Ali, a senior fellow at the Carnegie Middle East Center who researches Hezbollah, said that although Israel also struck in Beirut’s southern suburbs in a January attack that killed Hamas official Saleh Arouri, Tuesday’s strike targeted a top Hezbollah commander and killed civilians.",neither,fact,neutral,neither,fact,neutral
a5b7f457b3ed0c6f27a6f24b6c7b8116,217cdceb4f35039978dde94cb28712ca,apnews,"“This time, we’re too far into the war, and a Hezbollah commander is the target.",neither,quote,neutral,neither,quote,neutral
06a897f3f40288c17c9b8b89b709d72e,217cdceb4f35039978dde94cb28712ca,apnews,"Hezbollah has to respond, and if they don’t, this would be a new rule: Killing civilians on the Israeli side would lead to targeting of” the Beirut suburbs, he said.",neither,quote,neutral,neither,quote,neutral
42e5a4f73d4ff64e1a9b43ad6822709d,217cdceb4f35039978dde94cb28712ca,apnews,“Hezbollah cannot afford this.,neither,quote,neutral,neither,quote,neutral
ec9af2e3c3d3c9c8ad0f374b5c9d0227,217cdceb4f35039978dde94cb28712ca,apnews,"”Hezbollah began firing rockets over the Lebanon-Israel border the day after the war in Gaza began, in what it described as a “support front” for Hamas.",neither,fact,neutral,neither,fact,neutral
97fd78af7237b48af477ac72bc320a62,217cdceb4f35039978dde94cb28712ca,apnews,"Although the near-daily clashes have been deadly and have displaced tens of thousands in both Lebanon and Israel, they have remained mostly confined to the border region.",neither,fact,negative,neither,fact,negative
86a83bd5b097e73d85566673077c9a3b,217cdceb4f35039978dde94cb28712ca,apnews,"In order to reestablish deterrence after Tuesday’s strike, Ali said, “Hezbollah would need to respond beyond its now-limited geogrhical scope of operations.",neither,quote,neutral,neither,quote,neutral
a96e30328781763bb9fbd09cb705ea33,217cdceb4f35039978dde94cb28712ca,apnews,"They need to strike deeper in Israeli territories, and this brings with it great risks.",neither,quote,neutral,neither,quote,neutral
678e019094436b9e3bcedf0bf8eaa7d1,217cdceb4f35039978dde94cb28712ca,apnews,"”Andreas Krieg, a military analyst and senior lecturer in security studies at King’s College London, agreed that Hezbollah will feel the need to carry out a significant retaliatory strike.",neither,quote,neutral,neither,quote,neutral
98c400295501071beb2608d8047e42af,217cdceb4f35039978dde94cb28712ca,apnews,"“I think Hezbollah has been hit much harder, much more where it hurts” than Iran, he said.",neither,quote,negative,neither,quote,negative
91c6b8efdd31fb45fa8a069157fbe9a8,217cdceb4f35039978dde94cb28712ca,apnews,"“In the Israeli-Hezbollah confrontation, this is a major escalation whereby Hezbollah has to respond adequately in a more or less timely fashion” to restore deterrence.",neither,quote,neutral,neither,quote,neutral
d634942f8218df7067ca3d2c67c9644f,217cdceb4f35039978dde94cb28712ca,apnews,"However, the militant group will probably hit a significant military target — such as an air force base near Haifa that peared in a video of surveillance drone footage the group released in July — rather than a civilian target, he said, and will most likely try to calibrate the attack to cause only material damage to limit further escalation.",neither,quote,neutral,neither,quote,neutral
6522bd2456f6299fedebda421ac2d825,217cdceb4f35039978dde94cb28712ca,apnews,"Nabih Awada, a Lebanese political and military analyst close to the Iranian-backed “axis of resistance” and a former fighter with the Lebanese Communist Party who spent a decade in Israeli prisons along with some of the current Hamas leaders, said Hezbollah saw the strike in Beirut as a “violation of all rules of engagement” because it targeted a civilian residential area and because Hezbollah commander Fouad Shukur was targeted “in his home rather than in a military headquarters.",neither,quote,negative,neither,quote,negative
116e62d6a2dfb079d62e5b1badf70353,217cdceb4f35039978dde94cb28712ca,apnews,"”Hezbollah, he said, “has developed many equations,” including that the response to a strike in Beirut’s southern suburbs will be in Haifa.",neither,quote,neutral,neither,quote,neutral
f6e7eec37e593be4f98235fc28f29640,217cdceb4f35039978dde94cb28712ca,apnews,"For Iran, the situation is more complicated.",neither,fact,neutral,neither,fact,neutral
71f227f14dd4d0642c7ba85f858d3104,217cdceb4f35039978dde94cb28712ca,apnews,"In some ways, the current moment mirrors the time in April when Israel and Iran risked plunging into a war after Israel hit an Iranian consular building in Damascus, killing two Iranian generals.",neither,fact,neutral,neither,fact,neutral
4b03444fdf43cab4ba8c4b29a3ca72f8,217cdceb4f35039978dde94cb28712ca,apnews,Iran retaliated with an unprecedented direct strike on Israel.,neither,fact,neutral,neither,fact,neutral
ca0255a61eafb787f15885a67932659b,217cdceb4f35039978dde94cb28712ca,apnews,"At that time, diplomatic efforts managed to contain the escalation.",neither,fact,neutral,neither,fact,neutral
d209533f53d6f2586d2e102a851c5a92,217cdceb4f35039978dde94cb28712ca,apnews,But there are key differences.,neither,fact,neutral,neither,fact,neutral
1174c9a43cd0230cbfc5930b60ddea6b,217cdceb4f35039978dde94cb28712ca,apnews,"The assassination of Haniyeh took place on Iranian soil, embarrassing Tehran and making clear that Israel can easily hit targets there.",neither,fact,negative,neither,fact,negative
1ea324629a75ddfaebd0832884e8199d,217cdceb4f35039978dde94cb28712ca,apnews,"While some analysts believe that will be mitigated by the fact the target was not an Iranian figure, Iranian officials have vowed a harsh response.",neither,fact,neutral,neither,fact,neutral
d53efa4165a20edcd7a2fb991727440a,217cdceb4f35039978dde94cb28712ca,apnews,"Krieg said that while Haniyeh’s death was “damaging reputationally” for Iran and “humiliating” because it showed that Tehran was unable to protect high-profile visitors, “Haniyeh is not an integral part of the axis of resistance.”",neither,quote,negative,neither,quote,negative
794a1e7fff91169a2a2a38c53bb72594,217cdceb4f35039978dde94cb28712ca,apnews,"“His death has no strategic implications for Iran other than it being a sl in the face because you’re the host and your guest was killed while you were on watch,” he said.",neither,quote,negative,neither,quote,negative
0776d70b3a99753c4e0f0f500430bfb5,217cdceb4f35039978dde94cb28712ca,apnews,"As such, Krieg said he believes Iran could choose to mitigate its response.",neither,quote,neutral,neither,quote,neutral
47142d3b18e751002e04f3c2bd0db872,217cdceb4f35039978dde94cb28712ca,apnews,"Nomi Bar-Yaacov, an associate fellow in the International Security Programme at Chatham House, said Iran might turn to its proxies to retaliate.",neither,fact,neutral,neither,fact,neutral
583e878c1353f3a9f471d018dae9f6ef,217cdceb4f35039978dde94cb28712ca,apnews,"“They have got their people, training, arming, planning everywhere, and they can reach anywhere in the world,” she said.",neither,quote,neutral,neither,quote,neutral
f7195523f43e7abd3065665f26e39258,217cdceb4f35039978dde94cb28712ca,apnews,“They can also hit Israeli or Jewish targets globally.,neither,quote,neutral,neither,quote,neutral
4219b06fc6dc33544bc80392e5049c35,217cdceb4f35039978dde94cb28712ca,apnews,"”Trita Parsi, executive vice president of the Quincy Institute for Responsible Statecraft, said he expects Iran’s response to be another direct hit on Israel.",neither,quote,neutral,neither,quote,neutral
bb61c53c8c7058230adc6358abfded50,217cdceb4f35039978dde94cb28712ca,apnews,"The strike on Haniyeh “wasn’t just on Iranian territory, it was in Tehran,” he said.",neither,quote,neutral,neither,quote,neutral
7ef51adbd44f05125518d88d9d842f8c,217cdceb4f35039978dde94cb28712ca,apnews,“It was at the inauguration.,neither,quote,neutral,neither,quote,neutral
406a8a995b31264ad888084c025f23aa,217cdceb4f35039978dde94cb28712ca,apnews,It doesn’t matter who was targeted” and whether or not the target was Iranian.,neither,quote,neutral,neither,quote,neutral
2a71c3e4e806c1fcc687e6456a379173,217cdceb4f35039978dde94cb28712ca,apnews,"Iranians, he said, are likely feeling that “if the demonstration of force in April managed to restore deterrence in the short run, that deterrence is now gone” and that they are “going to have do way more than what they did in April in order to be able to restore the balance of power.",neither,quote,neutral,neither,quote,neutral
80c95988bc4639753e1af87f32b23b6a,217cdceb4f35039978dde94cb28712ca,apnews,"”The exchange in April did not spiral because of the diplomatic intervention by the United States and others, and the Iranian strike itself peared carefully choreogrhed to cause minimal damage.",neither,quote,neutral,neither,quote,neutral
a96f98f27918280e11cabe8659e28157,217cdceb4f35039978dde94cb28712ca,apnews,"Still, Parsi said, there was also “a lot of luck” that went into keeping the escalation limited.",neither,quote,neutral,neither,quote,neutral
13d8c07dd9ef1b8574f3ce6d435c8b36,217cdceb4f35039978dde94cb28712ca,apnews,“It’s a pivotal moment in this conflict.,neither,quote,neutral,neither,quote,neutral
f5599df7cec18895b4209f39dfd841e4,217cdceb4f35039978dde94cb28712ca,apnews,"I don’t think we’ve been in as difficult a moment in this conflict, given that we’ve seen what Iran is cable of in April,” Bar-Yaacov said.",neither,quote,negative,neither,quote,neutral
d533232ec1680eeb3d98f1a88542e027,217cdceb4f35039978dde94cb28712ca,apnews,"If the response to the strikes does not cause Israeli casualties, a wider war could still be avoided, Ali said.",neither,quote,neutral,neither,quote,neutral
61615ae0210581e95686d79b369bde3f,217cdceb4f35039978dde94cb28712ca,apnews,"But, he added, “We are in the territory of too many ‘ifs’ to avoid a war, and this doesn’t bode well.",neither,quote,negative,neither,quote,negative
378f5696d5df696504afffa4c51ebb53,217cdceb4f35039978dde94cb28712ca,apnews,”___ writers Sarah El Deeb in Beirut and Danica Kirka in London contributed to this report.,neither,quote,neutral,neither,quote,neutral
0aa56f1c67cf56eb1a1e9677ea25341d,248c6b183f7fcbbf60bba8c1c696550d,breitbart,"The Tren de Aragua, the Venezuelan transnational crime syndicate now terrorizing several U.S. cities, established a firm criminal presence after socialist dictator Nicolás Maduro emptied Venezuela’s prisons in late 2023.",neither,fact,negative,neither,borderline,negative
8341b2acf8176487b80552cfb7d6a96b,248c6b183f7fcbbf60bba8c1c696550d,breitbart,"In recent years, the Tren de Aragua spread its presence across several Latin American countries such as Colombia, Chile, and Peru before reaching the United States, with several of its members passing through the U.S. southern border.",neither,fact,neutral,neither,fact,neutral
55592696221c88e995ef6b09d8360a22,248c6b183f7fcbbf60bba8c1c696550d,breitbart,U.S. Customs and Border Protection (CBP) began tracking Tren de Aragua encounters at the border as early as March 2023.,neither,fact,neutral,neither,fact,neutral
203fc2b26b65eaa1e941247a73de01b2,248c6b183f7fcbbf60bba8c1c696550d,breitbart,"The gang, which originally began in 2012 as a local trade union in the eponymous state of Aragua, evolved into a full-fledged crime syndicate over the past decade under the auspices of the Maduro regime, with which it is believed to maintain deep ties.",neither,fact,neutral,neither,fact,neutral
8567c685628c2ff45d0b650e8702c1ea,248c6b183f7fcbbf60bba8c1c696550d,breitbart,"Tren de Aragua’s extensive list of crimes are believed to range from theft, homicide, extortion, contraband, and kidnping to drug, human, and arms trafficking.",neither,fact,negative,neither,fact,negative
2dd75677565d3c0aeec5a60245aaf02e,248c6b183f7fcbbf60bba8c1c696550d,breitbart,"The gang achieved its dramatic expansion notably in part due to the Venezuelan socialists’ prison policies, which granted the country’s main gangs full internal control of the inmate facilities, ruling them under a pseudo-fiefdom system locally known as the Pranato (“Pranate”).",neither,fact,negative,neither,fact,negative
9565426380fe88dea5bb4db4a6e7a14b,248c6b183f7fcbbf60bba8c1c696550d,breitbart,"The Maduro regime’s lenient prison policies, together with the Pranate system — which features its own extensive lexicon based on the language of the pran, or “thug” — effectively allowed gang leaders to orchestrate criminal activities from within prisons.",neither,fact,negative,neither,fact,negative
81e2bd74f27453a5caf73b936ddac9c8,248c6b183f7fcbbf60bba8c1c696550d,breitbart,"The gangs rampantly engaging in extortion, kidnpings, and robberies, among other crimes, with parent impunity, while the Venezuelan National Guard safeguards the gang-controlled prisons from outside attack.",neither,fact,negative,neither,fact,negative
f1fca23f715e8d519bc7a4d11652985e,248c6b183f7fcbbf60bba8c1c696550d,breitbart,"Under the Tren de Aragua’s Pranate of the Tocorón prison, located in Aragua, the gang’s founder and leader Héctor “The Child” Guerrero oversaw the group’s criminal activities and its international expansion across Latin America, which reportedly began in 2018.",neither,fact,neutral,neither,fact,neutral
f5d7df6e22ffc93f26d64c63622b9b7d,248c6b183f7fcbbf60bba8c1c696550d,breitbart,"Guerrero, as the prison’s pran, also oversaw Tocorón’s internal transformation, turning it into the main headquarters of the gang with “amenities” including its own zoo, baseball field, bars, a casino, a nightclub, a bank, a pool, playgrounds, and its own cryptocurrency farm.",neither,fact,neutral,neither,borderline,neutral
4f4beec5ca5a8c9165bba323395a310e,248c6b183f7fcbbf60bba8c1c696550d,breitbart,"The gang’s international expansion is believed to have started in places such as the Colombian town of La Parada, where the gang engaged in the extortion, smuggling, and sexual trafficking of Venezuelan migrants fleeing from socialism in what is now considered to be the worst migrant crisis in the Western Hemisphere.",neither,fact,negative,neither,fact,negative
c414dca35def976465a20ce46292bb16,248c6b183f7fcbbf60bba8c1c696550d,breitbart,"In September, the Maduro regime “raided” Tocorón and “dismantled” the gang after years of parent indifference towards Tren de Aragua and its extensive criminal activities.",neither,fact,negative,neither,fact,negative
c0cb5bf18de2acba142e998868f317d4,248c6b183f7fcbbf60bba8c1c696550d,breitbart,"The “raid” concluded with Tocorón emptied of its inmates as part of a broader “security” initiative known as the Cacique Guaicaipuro Liberation Operation that resulted in other prisons, such as the Tocuyito prison — at the time Venezuela’s most populated prison — also emptied of its inmates.",neither,fact,neutral,neither,fact,neutral
e3e36bf999ae5c6c1c097d743e8822b5,248c6b183f7fcbbf60bba8c1c696550d,breitbart,"Experts believe that the Maduro regime negotiated with Guerrero before the “raid,” allowing him and his top brass to safely esce through a series of tunnels that connected the inmate center with the nearby Lake Valencia.",neither,borderline,negative,neither,borderline,negative
49ef2d63e4747178f54ae7a47c12d186,248c6b183f7fcbbf60bba8c1c696550d,breitbart,Gang members had frequently used the tunnels to freely come and go from the prison at their leisure.,neither,fact,neutral,neither,fact,neutral
a627249f1fb707d31cda669a44595d8a,248c6b183f7fcbbf60bba8c1c696550d,breitbart,Guerrero’s whereabouts remain unknown at press time.,neither,fact,neutral,neither,fact,neutral
fcdc899452f72e0994f536fe4ff41a44,248c6b183f7fcbbf60bba8c1c696550d,breitbart,"Authorities from the Cook County Sheriff’s Office in Chicago, Illinois, reportedly confirmed the presence of Tren de Aragua’s gang members in the city since at least October 2023 — weeks after the “raid” of Tocorón.",neither,fact,negative,neither,fact,negative
03e16f518d0776ea51fe220cff2d1974,248c6b183f7fcbbf60bba8c1c696550d,breitbart,"In the months following the “raid,” other U.S. cities began reporting criminal acts linked to the gang.",neither,fact,negative,neither,fact,negative
92d6484b2e647e941b876b6af27a2f47,248c6b183f7fcbbf60bba8c1c696550d,breitbart,"U.S. authorities have confirmed the active presence of Tren de Aragua in other cities such as Miami, New York, Dallas, and Atlanta.",neither,fact,neutral,neither,fact,neutral
b87667aed90bcd6d47f82c1b073f8c56,248c6b183f7fcbbf60bba8c1c696550d,breitbart,"According to internal documentation from the Department of Homeland Security, Tren de Aragua has given the “green light” to its members to attack U.S. law enforcement officers.",neither,fact,negative,democrat,fact,negative
6f591dc7b1bbd94341f58e8b872a302c,248c6b183f7fcbbf60bba8c1c696550d,breitbart,"The city of Aurora, Colorado, which neighbors sanctuary city Denver, also reported the presence of the gang in its territory, taking over entire artment complexes.",neither,fact,negative,neither,fact,negative
6d1e37b174c83ade7c22239556598e21,248c6b183f7fcbbf60bba8c1c696550d,breitbart,The Aurora police department announced last week the creation of a joint task force with both Colorado’s state patrol and the state’s Bureau of Investigation to address the growing threat of Tren de Aragua in the state.,neither,fact,neutral,neither,fact,neutral
c0b0a5dae0d1b0d7c3f9c0baaf9a409b,248c6b183f7fcbbf60bba8c1c696550d,breitbart,"In May, law enforcement authorities in Louisiana dismantled a sex trafficking network linked to Tren de Aragua that arranged for its victims to be smuggled into the United States after teaching them how to request asylum at the southern border.",neither,fact,negative,neither,fact,negative
ccb3923931854eaa2ed74bd2b74cafb9,248c6b183f7fcbbf60bba8c1c696550d,breitbart,The sex trafficking gang then forced the victims into prostitution to pay for the “debt” accrued from smuggling them into the United States.,neither,fact,negative,neither,fact,negative
654eabd09a980f9c122c095f06fb4d05,248c6b183f7fcbbf60bba8c1c696550d,breitbart,The Maduro regime’s official “stance” on the Tren de Aragua pears to vary depending on what suits them at a specific moment.,neither,borderline,negative,neither,borderline,negative
