article_id,cluster_id,publisher,theme,title,url,human_choice
eeb58a2ae39f73394e9309b8229df9df,deec25cd851fe86b02bcf56367bb7399,theguardian,Escalation of Conflict: Israel and Iran's Military Engagements in Lebanon,Israel vows to retaliate after Iran launches unprecedented missile attack,https://www.theguardian.com/world/2024/oct/01/israel-vows-to-retaliate-after-iran-launches-unprecedented-missile-attack,Escalation of Conflict: Israel and Iran's Military Engagements in Lebanon
384a4effd1fd79bb808f55283ec6575f,deec25cd851fe86b02bcf56367bb7399,usatoday,Escalation of Conflict: Israel and Iran's Military Engagements in Lebanon,Iran fires 200 missiles at Israel in major attack,https://www.usatoday.com/story/news/world/2024/10/01/iran-missile-attack-israel/75465364007/,Escalation of Conflict: Israel and Iran's Military Engagements in Lebanon
567896756775135d462dbf751118efe2,deec25cd851fe86b02bcf56367bb7399,cnn,Escalation of Conflict: Israel and Iran's Military Engagements in Lebanon,Israeli troops have launched a ground offensive in southern Lebanon.Â Hereâ€™sÂ what we know | CNN,https://www.cnn.com/2024/10/01/middleeast/israel-ground-incursion-lebanon-explainer-intl-hnk/index.html,Escalation of Conflict: Israel and Iran's Military Engagements in Lebanon
c3f88d536b1e2cebf7a2c6160143ff87,1baf5c423e5703f62e2ba0b7854809de,apnews,Escalation of Conflict: Israel and Iran's Military Engagements in Lebanon,What to know about Hezbollah's capabilities after its recent losses,https://apnews.com/article/lebanon-israel-hezbollah-nasrallah-ground-operation-c14b6079a847fde6f7f9ce148ea55053,Escalation of Conflict: Israel and Iran's Military Engagements in Lebanon
ba8cec5190e76247e347d500566ad1fc,10c322d0bb7446cd2413f42a9e26f914,apnews,Escalation of Conflict: Israel and Iran's Military Engagements in Lebanon,A man in South Lebanon cares for pets left behind as residents flee Israeli bombs,https://apnews.com/article/israel-lebanon-dogs-pets-hussein-hamza-0cfef8b03035713b71de395358928b3b,Escalation of Conflict: Israel and Iran's Military Engagements in Lebanon
5bdb15ed1e52a9474075e8dc422aa7ca,deec25cd851fe86b02bcf56367bb7399,huffpost,Escalation of Conflict: Israel and Iran's Military Engagements in Lebanon,Israel Begins Ground Offensive Against Hezbollah In Southern Lebanon,https://www.huffpost.com/entry/bc-ml-mideast-hezbollah-lebanon-israel_n_66faa66fe4b06bc72dbbc0dc,Escalation of Conflict: Israel and Iran's Military Engagements in Lebanon
4e8d1bd445677db3465705f227237eb2,deec25cd851fe86b02bcf56367bb7399,nytimes,Escalation of Conflict: Israel and Iran's Military Engagements in Lebanon,Why Did Israel Launch a Ground Invasion Into Lebanon?,https://www.nytimes.com/2024/10/01/world/middleeast/why-israel-lebanon-invasion.html,Escalation of Conflict: Israel and Iran's Military Engagements in Lebanon
3acfb138a9ec4529cbdffdcb94125f2d,deec25cd851fe86b02bcf56367bb7399,theguardian,Escalation of Conflict: Israel and Iran's Military Engagements in Lebanon,Middle East crisis live: Netanyahu says ‘Iran made a big mistake’; IDF launches fresh strikes on Beirut,https://www.theguardian.com/world/live/2024/oct/01/israel-lebanon-attacks-live-blog-ground-offensive-hezbollah-hamas-gaza-war,Escalation of Conflict: Israel and Iran's Military Engagements in Lebanon
89000e403d8841e8f1b78244b6850e27,abbe4b48aab64ac7766d7a36415cc7de,theguardian,Escalation of Conflict: Israel and Iran's Military Engagements in Lebanon,Netanyahu buoyed by far-right support for Israeli land operations in Lebanon,https://www.theguardian.com/world/2024/oct/01/netanyahu-buoyed-by-far-right-support-for-israeli-land-operations-in-lebanon,Escalation of Conflict: Israel and Iran's Military Engagements in Lebanon
d8a04c4bebb4854b7c92f8bd6feea49f,88e3c0e577f3cd6ce42ef2fe5b67b832,foxnews,Escalation of Conflict: Israel and Iran's Military Engagements in Lebanon,CNN's Amanpour says Iran does not want to 'escalate' conflict with Israel as Iranian rockets strike country,https://www.foxnews.com/media/cnns-amanpour-says-iran-does-not-want-escalate-conflict-israel-iranian-rockets-strike-country,Escalation of Conflict: Israel and Iran's Military Engagements in Lebanon
852cb313f2c34d28f0c04a5cc2b8fe8e,deec25cd851fe86b02bcf56367bb7399,wsj,Escalation of Conflict: Israel and Iran's Military Engagements in Lebanon,"Israel Sends Troops Into Lebanon, Escalating Fight Against Hezbollah …",https://www.wsj.com/world/middle-east/israel-sends-troops-into-lebanon-escalating-fight-against-hezbollah-1dbcee03,Escalation of Conflict: Israel and Iran's Military Engagements in Lebanon
508067082ea872cffe98249df38a811a,deec25cd851fe86b02bcf56367bb7399,apnews,Escalation of Conflict: Israel and Iran's Military Engagements in Lebanon,What to know about Iran's missile barrage and Israel's ground operations in Lebanon,https://apnews.com/article/israel-lebanon-what-to-know-hezbollah-incursion-c44358cb4c70db69bdab4b254cb2ed76,Escalation of Conflict: Israel and Iran's Military Engagements in Lebanon
a05b217add56a5bddc02b4e700f70d17,1afd264b219cd390dbc4b5d2da51aceb,theguardian,Escalation of Conflict: Israel and Iran's Military Engagements in Lebanon,The domestic political objectives behind Israel’s incursion into Lebanon,https://www.theguardian.com/world/2024/oct/01/the-domestic-political-objectives-behind-israels-incursion-into-lebanon,Escalation of Conflict: Israel and Iran's Military Engagements in Lebanon
6fc825d33bdc2a3fcf55f7796bea400a,deec25cd851fe86b02bcf56367bb7399,washingtonpost,Escalation of Conflict: Israel and Iran's Military Engagements in Lebanon,Israeli forces move into southern Lebanon as Middle East conflict expands,https://www.washingtonpost.com/world/2024/09/30/israel-lebanon-ground-invasion-hezbollah-war/,Escalation of Conflict: Israel and Iran's Military Engagements in Lebanon
292387c81b12f6ebebdf4ad81fa4b635,2614505dbb612acd1fe5a127d262d85c,theguardian,Escalation of Conflict: Israel and Iran's Military Engagements in Lebanon,US looks unable to talk Netanyahu out of planned invasion of Lebanon,https://www.theguardian.com/world/2024/sep/30/us-looks-unable-to-talk-netanyahu-out-of-planned-invasion-of-lebanon,Escalation of Conflict: Israel and Iran's Military Engagements in Lebanon
333a893970c21c97a320dee7ec6b8b45,30b2028e3896cab8ef980efdddf0fac3,cnn,Escalation of Conflict: Israel and Iran's Military Engagements in Lebanon,"US-made 2,000-pound bombs likely used in strike that killed Hezbollah chief Nasrallah, CNN analysis shows | CNN",https://www.cnn.com/2024/09/30/middleeast/israel-attack-nasrallah-2000-pound-bombs-intl/index.html,Escalation of Conflict: Israel and Iran's Military Engagements in Lebanon
10a675846c7d56438493b0b53c9f070b,9af876d9597934d7c5669b9522cc074c,usatoday,Escalation of Conflict: Israel and Iran's Military Engagements in Lebanon,Spy satellites may have detected preparations for Iran's missile attack on Israel,https://www.usatoday.com/story/news/world/2024/10/01/israel-iran-missile-warning/75469972007,Escalation of Conflict: Israel and Iran's Military Engagements in Lebanon
db4df85b26f044758f60257693b649bf,05ed678de8bcf3baa8b5a99e5c8ef45b,nytimes,Escalation of Conflict: Israel and Iran's Military Engagements in Lebanon,"As Iran Launches a Missile Attack, Israel’s Next Move May Determine Course of War",https://www.nytimes.com/2024/10/01/world/middleeast/israel-iran-missile-attack-april.html,Escalation of Conflict: Israel and Iran's Military Engagements in Lebanon
3ba06b10b1093c302ac2978ae6d04b3c,2689bb9f5d806e5b3fdb2fbfcf4d393a,nytimes,Escalation of Conflict: Israel and Iran's Military Engagements in Lebanon,Israel Weighs Retaliation After Iranian Missile Attack,https://www.nytimes.com/2024/10/01/world/middleeast/israel-retaliate-iran-missile-attack.html,Escalation of Conflict: Israel and Iran's Military Engagements in Lebanon
5e07211f1574082e8589ced0ceab940c,042d8a64807ccb8932278a8803676c72,nytimes,Escalation of Conflict: Israel and Iran's Military Engagements in Lebanon,Mapping Israel’s Invasion of Lebanon,https://www.nytimes.com/article/israel-lebanon-invasion-map.html,Escalation of Conflict: Israel and Iran's Military Engagements in Lebanon
cb005eb872f910e45447a918ca670032,cb41ba2aa58f0909abc93f42efc14e25,washingtonpost,Escalation of Conflict: Israel and Iran's Military Engagements in Lebanon,"Live updates: Iran launched nearly 200 missiles at Israel, U.S. says",https://www.washingtonpost.com/world/2024/10/01/israel-lebanon-hezbollah-hamas-war-news-gaza,Escalation of Conflict: Israel and Iran's Military Engagements in Lebanon
646d6cb97747968d26b58da33086ec98,e0881ce0e98945c1240cd9584bb6215b,nytimes,Escalation of Conflict: Israel and Iran's Military Engagements in Lebanon,"Israel Has Destroyed Half of Hezbollah’s Arsenal, U.S. and Israeli Officials Say",https://www.nytimes.com/2024/10/01/us/politics/israel-lebanon-hezbollah-airstrikes.html,Escalation of Conflict: Israel and Iran's Military Engagements in Lebanon
eef75a93c72c2e813a3608e72783cb68,f5c5aeb8558176038004e05f5c271b59,breitbart,Escalation of Conflict: Israel and Iran's Military Engagements in Lebanon,"Pentagon Rushes More Air, Land, and Sea Military Assets to Middle East",https://www.breitbart.com/middle-east/2024/10/01/wwiii-watch-pentagon-rushes-more-air-land-and-sea-assets-to-middle-east/,Escalation of Conflict: Israel and Iran's Military Engagements in Lebanon
8373b38eb38056e72da2a4f66a49c609,f293642d9653cebf867eb4888238690b,washingtonpost,Escalation of Conflict: Israel and Iran's Military Engagements in Lebanon,Israel’s Oct. 7 counterpunch,https://www.washingtonpost.com/opinions/2024/10/01/israel-iran-missile-attack-hamas-october-7-counterstrike,Escalation of Conflict: Israel and Iran's Military Engagements in Lebanon
2ba0f9daab6fa28ae9ca8fc527894bed,deec25cd851fe86b02bcf56367bb7399,apnews,Escalation of Conflict: Israel and Iran's Military Engagements in Lebanon,Live updates: Iran and Israel exchange threats following missile barrage | AP News,https://apnews.com/live/israel-lebanon-ground-operation-updates,Escalation of Conflict: Israel and Iran's Military Engagements in Lebanon
d300f589ec4bb831452cab1ca0c7d7dc,519d9f9bb266ddf9a9a7298452889721,foxnews,Escalation of Conflict: Israel and Iran's Military Engagements in Lebanon,US readiness plays 'significant' role in fending off Iranian attack on Israel,https://www.foxnews.com/world/us-readiness-plays-significant-role-fending-off-iranian-attack-israel,Escalation of Conflict: Israel and Iran's Military Engagements in Lebanon
d7870f3b961d604532ca94e098cf8849,bafc852db6e9192b979a1c7f06822c09,foxnews,Escalation of Conflict: Israel and Iran's Military Engagements in Lebanon,Israel launches limited ground action against Hezbollah in Lebanon,https://www.foxnews.com/live-news/israel-lebanon-invasion-hezbollah-sep-30,Escalation of Conflict: Israel and Iran's Military Engagements in Lebanon
23aa7dd2f36c42652698b987feaaed99,4740640dc3c44d8c5afa281e8d45715c,wsj,Escalation of Conflict: Israel and Iran's Military Engagements in Lebanon,U.S. Positions Military Forces in Middle East to Deter Iranian Attack…,https://www.wsj.com/world/middle-east/us-air-force-hezbollah-iran-attack-israel-185f4dc9,Escalation of Conflict: Israel and Iran's Military Engagements in Lebanon
d898a6d675d2ee3cd9841ba86e6e9a17,a9d82b1cdadfb1ddaeeaec03d13a0e16,theguardian,Escalation of Conflict: Israel and Iran's Military Engagements in Lebanon,War risks reigniting tensions between Lebanon’s kaleidoscope of communities,https://www.theguardian.com/world/2024/oct/01/war-risks-reigniting-tensions-lebanon-kaleidoscope-of-communities,Escalation of Conflict: Israel and Iran's Military Engagements in Lebanon
cf9f146be34c68077b378e1550cfaa7c,0622a5ac7474e9190594e94885ced420,theguardian,Escalation of Conflict: Israel and Iran's Military Engagements in Lebanon,Stopping Iran’s attack would have forced Israel to use sophisticated – and expensive – defences,https://www.theguardian.com/world/2024/oct/01/stopping-iran-attack-would-have-forced-israel-to-use-sophisticated-and-expensive-defences,Escalation of Conflict: Israel and Iran's Military Engagements in Lebanon
5d48a4c6e408ba7dbcb6a7361aa3d536,10808b01a56d25d90a686ffaf1d3ffba,theguardian,Escalation of Conflict: Israel and Iran's Military Engagements in Lebanon,Iran has tried to avoid conflict with Israel and failed – which deterrent will it reach for next? | Esfandyar Batmanghelidj,https://www.theguardian.com/commentisfree/2024/sep/30/iran-israel-conflict-middle-east-nuclear-bomb,Escalation of Conflict: Israel and Iran's Military Engagements in Lebanon
691d91d1ad39d11a73191e6a05520809,a72af72965c498f961084303851210a7,breitbart,Escalation of Conflict: Israel and Iran's Military Engagements in Lebanon,IDF: A Palestinian Was Killed in Iran's Attack on Israel,https://www.breitbart.com/politics/2024/10/01/idf-a-palestinian-was-killed-in-irans-attack-on-israel,Escalation of Conflict: Israel and Iran's Military Engagements in Lebanon
c0f672916a3f925bb6919662008c2a05,ce29bb7b4f76d3a474af1df122dcfbcf,foxnews,Escalation of Conflict: Israel and Iran's Military Engagements in Lebanon,Antony Blinken does victory lap on Biden-Harris' 'stronger' foreign policy same day Iran attacks Israel,https://www.foxnews.com/media/antony-blinken-op-ed-touts-biden-harris-foreign-policy-renewal-same-day-iran-attacks-israel,Escalation of Conflict: Israel and Iran's Military Engagements in Lebanon
ce11b82406402c608a647531d77023a0,9d0303e837150284c406113a41f02b00,cnn,Escalation of Conflict: Israel and Iran's Military Engagements in Lebanon,"With Hezbollah weakened, Israelâ€™s challenge becomes knowing when to pull back | CNN",https://www.cnn.com/2024/10/01/middleeast/israel-incursion-lebanon-analysis-intl/index.html,Escalation of Conflict: Israel and Iran's Military Engagements in Lebanon
2c3914b19921e40062107f408fae2309,e2a502c19dd6eb1b66358c08fb4509c9,theguardian,Escalation of Conflict: Israel and Iran's Military Engagements in Lebanon,"Iran calls missile attack on Israel ‘legal, rational and legitimate’",https://www.theguardian.com/world/2024/oct/01/iran-calls-missile-attack-on-israel-legal-rational-and-legitimate,Escalation of Conflict: Israel and Iran's Military Engagements in Lebanon
fc408670966a746c5cd8ecb6104058ef,787d96b5aa222cf23f6673a2699c648a,cnn,Escalation of Conflict: Israel and Iran's Military Engagements in Lebanon,Israel has killed multiple Hezbollah leaders. Hereâ€™s who they were - and key players that remain | CNN,https://www.cnn.com/2024/09/30/middleeast/hezbollah-leaders-assassinated-israel-intl/index.html,Escalation of Conflict: Israel and Iran's Military Engagements in Lebanon
80fe28432ab5bee39a7afdde305c5b39,42c18628657c16f97b31961b36c2d45b,breitbart,Escalation of Conflict: Israel and Iran's Military Engagements in Lebanon,Moskowitz on Israel Ignoring Biden's Hezbollah Ceasefire Calls: 'Glad' Israel Ditched 'Appeasement' that Led to 10/7,https://www.breitbart.com/clips/2024/09/30/moskowitz-on-israel-ignoring-bidens-hezbollah-ceasefire-calls-glad-israel-ditched-appeasement-that-led-to-10-7/,Escalation of Conflict: Israel and Iran's Military Engagements in Lebanon
44ebaa1399a4a62ce1e1c61aa92f0152,25527f306bd492851f9bc0c4d6c1bcf4,apnews,Escalation of Conflict: Israel and Iran's Military Engagements in Lebanon,How many US troops are in the Middle East?,https://apnews.com/article/israel-hezbollah-us-military-ships-aircraft-3ef96cbdf87238de559e84e28573f611,Escalation of Conflict: Israel and Iran's Military Engagements in Lebanon
f15c354988c23da690d81354dfacc891,0e79951cf54f9068c0f6b03e091457db,nytimes,Escalation of Conflict: Israel and Iran's Military Engagements in Lebanon,What Is the Axis of Resistance? the Iran-Backed Militia Network,https://www.nytimes.com/article/axis-resistance-iran-militia.html,Escalation of Conflict: Israel and Iran's Military Engagements in Lebanon
8734ae8badc633d202444f1817b06b6b,44e6f8b6581460db8ad9b0beb14cccc1,breitbart,Escalation of Conflict: Israel and Iran's Military Engagements in Lebanon,Reports: Israel Poised for 'Limited' Ground War in Lebanon,https://www.breitbart.com/middle-east/2024/09/30/reports-israel-poised-for-limited-ground-war-in-lebanon/,Escalation of Conflict: Israel and Iran's Military Engagements in Lebanon
47ffa7223b3e84895c74297831d44e54,a591f20ec1e784fe8ee53013e6e100b9,breitbart,Escalation of Conflict: Israel and Iran's Military Engagements in Lebanon,"With Israel Under Attack, Biden Sanctions Nonexistent Israeli Group",https://www.breitbart.com/middle-east/2024/10/01/with-israel-under-attack-biden-sanctions-nonexistent-israeli-group/,Escalation of Conflict: Israel and Iran's Military Engagements in Lebanon
bccc8c37d020812468d354b187de4b9f,d4d0f777f11152db4c3acea86b68b34b,breitbart,Escalation of Conflict: Israel and Iran's Military Engagements in Lebanon,Hezbollah Supporters Rally in Australia to Protest Killing of Terrorist Leaders,https://www.breitbart.com/national-security/2024/09/30/hezbollah-supporters-rally-in-australia-to-protest-killing-of-terrorist-leaders/,Escalation of Conflict: Israel and Iran's Military Engagements in Lebanon
1d4bc5821976d2f43ff97f1caf3f84aa,12046dc6ba1fa63592561586f4c0622e,breitbart,Escalation of Conflict: Israel and Iran's Military Engagements in Lebanon,Hezbollah Struggles to Replace Leaders After Devastating Israeli Strikes,https://www.breitbart.com/national-security/2024/09/30/hezbollah-struggles-to-replace-leaders-after-devastating-israeli-strikes/,Escalation of Conflict: Israel and Iran's Military Engagements in Lebanon
022a84c435c47a67e27b818315a516ab,9073d49068b7d98b383235f3e57babb7,theguardian,Escalation of Conflict: Israel and Iran's Military Engagements in Lebanon,Six killed and 10 wounded in shooting and knife attack in Israeli city of Jaffa,https://www.theguardian.com/world/2024/oct/01/shooting-knife-attack-israeli-seaside-city-of-jaffa,Escalation of Conflict: Israel and Iran's Military Engagements in Lebanon
0c239c82354d4df45c2cbd0225239f68,a49442b7bd1d8e5db3925a785084a845,washingtonpost,Escalation of Conflict: Israel and Iran's Military Engagements in Lebanon,"As war expands, Netanyahu thinks he’s winning",https://www.washingtonpost.com/world/2024/10/01/middle-east-war-expands-netanyahu-win-iran-lebanon-israel/,Escalation of Conflict: Israel and Iran's Military Engagements in Lebanon
94c901305826f5ef1bb0f49042b02cd4,5bf542e40911b631b4b7c5ebe6c2a131,theguardian,Escalation of Conflict: Israel and Iran's Military Engagements in Lebanon,How Netanyahu weathered the storm in the year since Hamas attacked,https://www.theguardian.com/world/2024/oct/01/how-netanyahu-weathered-the-storm-in-the-year-since-hamas-attacked,Escalation of Conflict: Israel and Iran's Military Engagements in Lebanon
e6c7d886fbd6e83a85c544a05524953e,f7b105267fd6950d7637d8482332476a,foxnews,Escalation of Conflict: Israel and Iran's Military Engagements in Lebanon,Iran attack on Israel 'ineffective' but a 'significant escalation': White House,https://www.foxnews.com/world/iran-attack-on-israel-ineffective-but-a-significant-escalation-white-house,Escalation of Conflict: Israel and Iran's Military Engagements in Lebanon
c5ed413eec333c26c8b19522df6fb228,8508ac066dc5fd17cd34756993cb74de,foxnews,Escalation of Conflict: Israel and Iran's Military Engagements in Lebanon,Iran fires multiple missile strikes across Israel,https://www.foxnews.com/world/iran-preparing-imminent-missile-attack-israel-us-says,Escalation of Conflict: Israel and Iran's Military Engagements in Lebanon
0f7fa7299b713b31e4b33f7d30baae15,ea3ab0ee61e670acc2108f1cd652308d,nytimes,Escalation of Conflict: Israel and Iran's Military Engagements in Lebanon,Pentagon Sends Additional Troops to the Middle East,https://www.nytimes.com/2024/09/30/us/politics/us-deploys-troops-middle-east.html,Escalation of Conflict: Israel and Iran's Military Engagements in Lebanon
744d1bbb7950f85cd64319f0b01902a2,ea3ab0ee61e670acc2108f1cd652308d,huffpost,Escalation of Conflict: Israel and Iran's Military Engagements in Lebanon,U.S. To Send Thousands More Troops To Middle East As Violence Escalates,https://www.huffpost.com/entry/us-send-thousands-troops-middle-east-violence-lebanon-israel-gaza_n_66fb1637e4b06bc72dbc0915,Escalation of Conflict: Israel and Iran's Military Engagements in Lebanon
7e2829cc8b6ef882abb2545622eb7b05,44e6f8b6581460db8ad9b0beb14cccc1,breitbart,Escalation of Conflict: Israel and Iran's Military Engagements in Lebanon,Reports: Israel Poised for 'Limited' Ground War in Lebanon,https://www.breitbart.com/middle-east/2024/09/30/reports-israel-poised-for-limited-ground-war-in-lebanon,Escalation of Conflict: Israel and Iran's Military Engagements in Lebanon
4d0f87b9aa56f02b6d6569be4b686c46,6cb4e17b539186c33eb48c7c446448ba,breitbart,Escalation of Conflict: Israel and Iran's Military Engagements in Lebanon,'Third Lebanon War' Begins: Israel Launches Ground Offensive,https://www.breitbart.com/middle-east/2024/09/30/third-lebanon-war-begins-israel-launches-ground-offensive/,Escalation of Conflict: Israel and Iran's Military Engagements in Lebanon
23564c8c0727c2cde51e52c9d25142ff,be07b6509ff46428c9786ef5942ce290,breitbart,Escalation of Conflict: Israel and Iran's Military Engagements in Lebanon,"Reports: Israel Shells Hezbollah Positions; Lebanese, United Nations Troops Pull Back",https://www.breitbart.com/middle-east/2024/09/30/reports-israel-shells-hezbollah-positions-lebanese-united-nations-troops-pull-back,Escalation of Conflict: Israel and Iran's Military Engagements in Lebanon
80750b0cf7776f1f4ffee517c861b899,be07b6509ff46428c9786ef5942ce290,breitbart,Escalation of Conflict: Israel and Iran's Military Engagements in Lebanon,"Reports: Israel Shells Hezbollah Positions; Lebanese, United Nations Troops Pull Back",https://www.breitbart.com/middle-east/2024/09/30/reports-israel-shells-hezbollah-positions-lebanese-united-nations-troops-pull-back/,Escalation of Conflict: Israel and Iran's Military Engagements in Lebanon
2a33285a2724b7b0895cfba0a3a2d314,eaa599bd58e400d07942291b49e4c87e,breitbart,Escalation of Conflict: Israel and Iran's Military Engagements in Lebanon,IDF: Iran Has Fired Missiles at Israel; All Residents Ordered to Bomb Shelters,https://www.breitbart.com/politics/2024/10/01/idf-iran-has-fired-missiles-at-israel-all-residents-ordered-to-bomb-shelters,Escalation of Conflict: Israel and Iran's Military Engagements in Lebanon
2c68466e260197df9d773184abd1eb00,df1bf7c9b127ec40d6fc9dce84060872,breitbart,Escalation of Conflict: Israel and Iran's Military Engagements in Lebanon,Nasrallah in 2000: 'The Jews Invented the Legend of Nazi Atrocities',https://www.breitbart.com/middle-east/2024/09/30/nasrallah-in-2000-the-jews-invented-the-legend-of-nazi-atrocities/,Escalation of Conflict: Israel and Iran's Military Engagements in Lebanon
ade612c32a9a2d7818c695a9c1529e82,df1bf7c9b127ec40d6fc9dce84060872,breitbart,Escalation of Conflict: Israel and Iran's Military Engagements in Lebanon,Nasrallah in 2000: 'The Jews Invented the Legend of Nazi Atrocities',https://www.breitbart.com/middle-east/2024/09/30/nasrallah-in-2000-the-jews-invented-the-legend-of-nazi-atrocities,Escalation of Conflict: Israel and Iran's Military Engagements in Lebanon
eb5388e3fc90724e0d0e59ceb67e3fa6,5ab846240620beef65dd994274b22fc6,nytimes,Escalation of Conflict: Israel and Iran's Military Engagements in Lebanon,"Lebanon’s Government, Crippled by Years of Crises, Is Ill-Prepared for Escalation",https://www.nytimes.com/2024/10/01/world/middleeast/lebanon-government-failure-israeli-strikes.html,Escalation of Conflict: Israel and Iran's Military Engagements in Lebanon
bc606e32ff0dd063ae36b5b209d7a820,5ab846240620beef65dd994274b22fc6,wsj,Escalation of Conflict: Israel and Iran's Military Engagements in Lebanon,"Dawn Airstrikes, Clogged Highways: A Desperate Escape From South Leba…",https://www.wsj.com/world/middle-east/southern-lebanon-flee-israel-airstrikes-a7664f7a,Escalation of Conflict: Israel and Iran's Military Engagements in Lebanon
f49a8268b69863fd108957d1570af73e,5e277ff90a09adedb4f0b068ad18d1fe,cnn,Escalation of Conflict: Israel and Iran's Military Engagements in Lebanon,Analysis: What Israelâ€™s ground operation into Lebanon drives home about America | CNN Politics,https://www.cnn.com/2024/09/30/politics/america-israel-lebanon-war-analysis/index.html,Escalation of Conflict: Israel and Iran's Military Engagements in Lebanon
eb197227bff619a2e40fb3116077cf90,5e277ff90a09adedb4f0b068ad18d1fe,huffpost,Escalation of Conflict: Israel and Iran's Military Engagements in Lebanon,Israel Is Preparing A Risky Incursion Into Lebanon — As Biden Stands By,https://www.huffpost.com/entry/lebanon-invasion-israel-biden_n_66fae3cee4b029b6b7a6f0dc,Escalation of Conflict: Israel and Iran's Military Engagements in Lebanon
01711736c534d9196bc8b8995e70d483,deec25cd851fe86b02bcf56367bb7399,nytimes,Escalation of Conflict: Israel and Iran's Military Engagements in Lebanon,Why Did Iran Strike Israel?,https://www.nytimes.com/2024/10/01/world/middleeast/iran-israel-strike.html,Escalation of Conflict: Israel and Iran's Military Engagements in Lebanon
17083f37b1f080eabd5de361957eae33,deec25cd851fe86b02bcf56367bb7399,wsj,Escalation of Conflict: Israel and Iran's Military Engagements in Lebanon,What Is Happening in the Middle East? Iran Launches Missile Attack Af…,https://www.wsj.com/world/middle-east/what-is-happening-in-lebanon-israel-begins-ground-operation-against-hezbollah-a8928b7f,Escalation of Conflict: Israel and Iran's Military Engagements in Lebanon
4fb523f707c17e8ba6086891e905f24e,8a3e391353a3abfa8995131049151ac6,breitbart,Escalation of Conflict: Israel and Iran's Military Engagements in Lebanon,"Dearborn Memorial Service Mourns ‘Perfect’ Hezbollah Chief Nasrallah, Accuses U.S. of ‘Terrorism’",https://www.breitbart.com/middle-east/2024/09/30/dearborn-memorial-service-mourns-perfect-hezbollah-chief-nasrallah-accuses-u-s-terrorism/,Escalation of Conflict: Israel and Iran's Military Engagements in Lebanon
f8190d4f4f55783e35fb59da0281c195,93c958b856d5012a47b8a505122743db,usatoday,The Legacy and Controversy of Pete Rose: Baseball's All-Time Hits Leader Passes Away,Baseball legend Pete Rose's cause of death revealed,https://www.usatoday.com/story/sports/mlb/reds/2024/10/01/pete-rose-cause-of-death/75474960007,The Legacy and Controversy of Pete Rose: Baseball's All-Time Hits Leader Passes Away
5684ed630aab5f5dcd3be468e0f86a9f,93c958b856d5012a47b8a505122743db,washingtonpost,The Legacy and Controversy of Pete Rose: Baseball's All-Time Hits Leader Passes Away,"Pete Rose, baseball’s controversial all-time hits leader, dies at 83",https://www.washingtonpost.com/obituaries/2024/09/30/pete-rose-dead/,The Legacy and Controversy of Pete Rose: Baseball's All-Time Hits Leader Passes Away
7011986e05d5b6d4b2c145e40c7c0d5f,93c958b856d5012a47b8a505122743db,foxnews,The Legacy and Controversy of Pete Rose: Baseball's All-Time Hits Leader Passes Away,MLB legend Pete Rose's cause of death revealed,https://www.foxnews.com/sports/mlb-legend-pete-roses-cause-death-revealed,The Legacy and Controversy of Pete Rose: Baseball's All-Time Hits Leader Passes Away
6b777f333cb62ff19c7553a40072cca4,93c958b856d5012a47b8a505122743db,usatoday,The Legacy and Controversy of Pete Rose: Baseball's All-Time Hits Leader Passes Away,"Pete Rose, MLB's all-time hits leader who earned lifetime ban for gambling, dead at 83",https://www.usatoday.com/story/sports/mlb/2024/09/30/pete-rose-obit/75459852007/,The Legacy and Controversy of Pete Rose: Baseball's All-Time Hits Leader Passes Away
eae453a0145d59e952ba831d588c4b6e,93c958b856d5012a47b8a505122743db,washingtonpost,The Legacy and Controversy of Pete Rose: Baseball's All-Time Hits Leader Passes Away,"Pete Rose, baseball’s controversial all-time hits leader, dies at 83",https://www.washingtonpost.com/obituaries/2024/09/30/pete-rose-dead,The Legacy and Controversy of Pete Rose: Baseball's All-Time Hits Leader Passes Away
ba6c6b83b8cc9746fee437bf97f0ec3b,93c958b856d5012a47b8a505122743db,foxnews,The Legacy and Controversy of Pete Rose: Baseball's All-Time Hits Leader Passes Away,Pete Rose's death sends baseball world into mourning: 'Absolutely heartbroken',https://www.foxnews.com/sports/pete-roses-death-sends-baseball-world-mourning-absolutely-heartbroken,The Legacy and Controversy of Pete Rose: Baseball's All-Time Hits Leader Passes Away
39653d129f3270dd12095b29fe32eaa7,93c958b856d5012a47b8a505122743db,wsj,The Legacy and Controversy of Pete Rose: Baseball's All-Time Hits Leader Passes Away,Pete Rose Stayed Pete Rose Until the End - WSJ,https://www.wsj.com/sports/baseball/pete-rose-mlb-hit-king-58ea1f0b,The Legacy and Controversy of Pete Rose: Baseball's All-Time Hits Leader Passes Away
43f8e14943dc0fb3907fcf18727c6c62,93c958b856d5012a47b8a505122743db,huffpost,The Legacy and Controversy of Pete Rose: Baseball's All-Time Hits Leader Passes Away,Baseball Legend Pete Rose Dead At 83,https://www.huffpost.com/entry/pete-rose-baseball-legend-dies_n_66fb3121e4b029b6b7a71390,The Legacy and Controversy of Pete Rose: Baseball's All-Time Hits Leader Passes Away
